0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	500	0	0	1000	500	500	500	0	500	0	500	500	1000	0	500	0	500	500	500	0	500	1000	0	1500	1500	0	500	1500	1500	500	1000	0	1000	2000	500	1500	0	500	1000	500	1000	2000	2000	1500	2000	1000	1500	2000	1000	500	1500	1000	500	500	500	1000	1000	2000	1500	1000	1000	1000	500	1500	1000	1500	1000	500	2000	500	1000	1500	1500	500	1500	0	1000	500	1000	1000	1500	500	1500	1000	1000	500	500	0	0	1000	500	500	1000	0	500	1000	500	0	1000	1000	500	1000	0	500	500	1000	1000	0	0	0	500	0	1000	0	500	500	0	500	500	500	0	0	500	1000	500	500	1000	0	0	0	500	500	0	500	500	500	0	0	500	0	0	0	0	500	500	500	500	1000	500	0	500	0	500	1000	1000	0	1000	500	500	1000	500	0	1000	1000	1000	1000	500	500	1000	500	500	500	500	2000	2000	500	500	500	1000	0	0	500	500	0	500	500	1000	500	1000	0	1000	1500	1000	500	500	0	500	0	1000	1000	1000	500	500	0	0	500	1500	500	1000	0	0	500	500	0	1000	500	1000	0	1000	0	500	0	0	500	500	500	500	500	500	0	0	0	500	0	500	500	500	0	500	500	500	0	500	0	0	0	500	0	500	0	0	500	0	0	0	0	500	0	500	500	500	0	0	500	0	0	500	500	500	0	1000	500	1000	500	500	1000	500	0	500	0	500	500	1000	0	0	0	0	500	0	0	500	0	0	0	0	0	500	500	1500	500	500	500	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	500	0	1000	0	0	0	0	0	0	500	0	0	0	500	0	500	500	1000	0	0	0	1000	500	500	0	500	0	0	0	500	0	0	0	500	0	0	500	0	500	0	0	500	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	500	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	500	0	500	1000	0	1000	1000	1000	1000	500	500	0	500	500	1000	500	1000	0	500	1000	500	500	500	1000	1000	1500	1500	0	1000	1500	1500	500	1000	1000	1000	2500	1000	1500	500	1000	1500	500	1500	2000	2000	2500	2500	1500	1500	2500	1000	1500	2000	2000	1000	1000	1000	1000	1500	2000	2000	1000	1000	2000	2500	1500	1500	1500	1000	1000	2000	1000	1500	1500	1500	1000	1500	1000	1500	500	1000	1000	1500	1000	1500	1000	1000	500	500	1000	500	1000	500	500	1000	1000	500	1000	500	0	1000	1000	500	1000	500	1000	500	1500	1500	0	1000	500	500	1000	1000	0	1000	1000	0	500	1000	500	500	500	500	1000	1000	500	1000	0	0	0	500	500	0	500	500	500	0	0	500	0	0	0	0	1000	1000	1000	1000	1000	500	0	1000	500	500	1000	1000	1000	1000	1000	500	1000	500	500	1000	1000	1000	1000	500	500	1000	500	500	1000	500	2000	2000	1000	1000	500	1000	500	500	1500	1500	0	500	500	1000	1500	1000	500	1000	1500	1000	500	1000	500	1000	500	1000	1500	1000	500	500	0	0	1000	1500	1000	1000	0	500	500	500	500	1000	1000	1000	500	1000	500	1000	1000	0	500	500	1000	500	1000	500	0	500	500	500	0	1500	1000	500	1000	1000	500	500	500	500	0	500	0	500	500	500	0	500	500	500	0	500	0	500	500	500	500	1000	500	1000	500	500	500	500	500	500	500	1000	500	1000	1000	1000	1500	500	500	500	500	500	500	1000	1000	500	0	1000	500	0	0	500	0	0	0	500	1000	500	500	1500	500	500	500	0	0	500	0	0	0	500	0	0	0	0	500	0	0	0	0	500	0	0	0	0	500	500	500	500	1000	500	1000	0	0	0	0	500	0	500	500	0	0	500	0	500	500	1000	0	0	0	1000	500	1000	0	500	0	0	0	500	0	0	0	500	0	0	500	500	500	0	0	500	0	500	500	500	0	500	0	0	0	0	0	0	500	0	500	500	0	0	0	0	0	500	0	500	0	0	500	0	0	500	0	0	0	0	0	0	0	0	0	500	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	500	500	0	500	500	1000	0	1000	1000	1000	500	1000	500	500	1000	1000	1000	1500	1000	1000	500	1000	500	1000	1000	1000	1000	2000	1500	1000	1000	1500	1500	1000	1000	1000	2000	2500	1500	1500	1000	2000	1500	1500	1500	2000	1500	2500	2500	1500	1500	2500	1000	1500	2000	2000	1000	1500	1000	1000	1000	2500	2500	1500	1500	2000	2500	1500	1000	1500	1000	1000	3000	2500	1500	1500	1500	1000	1500	1000	1500	1500	1000	1000	1500	1000	1500	1000	1500	500	500	1000	500	1000	500	500	1000	1500	500	1000	500	0	1500	1500	500	1500	500	1000	500	1500	1500	500	500	500	500	1000	1000	500	1000	1000	0	500	500	500	0	500	500	1000	1000	500	1000	500	0	500	500	500	0	500	500	500	0	0	500	500	0	500	0	1000	1000	1500	1000	1000	500	1000	1500	500	500	1000	1000	1000	1000	1000	500	1000	500	500	500	1000	1000	1000	500	1000	1000	1000	1000	1000	500	2000	2000	1000	500	500	1000	500	500	1500	1500	0	500	1000	1000	1500	1000	500	1000	1500	1000	500	1000	500	1500	500	1000	1500	1500	500	500	500	0	1000	1000	1000	1000	1000	500	500	500	1000	1000	1000	1000	500	1000	500	1000	1000	0	500	500	1000	1000	1000	500	0	500	1000	500	1000	1500	1000	500	1000	1000	500	500	500	500	0	500	0	1000	500	500	500	500	500	500	0	500	500	500	1000	500	500	1000	500	500	1000	1000	500	500	1000	500	500	500	500	500	1000	1000	1500	500	500	1000	1500	1000	500	1000	1000	500	500	500	500	500	500	1000	0	500	0	500	1000	500	500	1000	500	500	500	500	1000	500	1000	1000	500	500	0	0	500	0	500	0	500	0	0	500	0	0	500	0	500	500	500	500	1000	500	1000	500	500	0	0	500	0	1000	500	0	500	500	0	500	500	1000	500	0	0	500	500	1000	500	500	0	0	0	1000	0	0	500	0	0	0	500	500	500	0	0	500	0	500	500	0	0	500	0	0	500	0	0	500	500	0	500	500	0	500	0	0	0	500	500	500	0	0	500	0	0	500	0	500	0	0	500	0	0	0	0	500	500	0	500	0	500	0	0	0	0	0	500	0	0	0	0	500	500	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	500	500	1000	0	500	500	1000	500	1000	500	500	1000	1000	1000	1500	500	1000	1500	1000	500	1000	1000	1000	1500	1500	1500	1000	500	1500	1500	1500	1000	1000	1000	3000	1500	1500	1000	1500	1500	1500	1500	2000	1500	2500	2000	2500	1000	2500	1500	1500	1500	2000	1000	1500	1500	1500	1000	2500	2500	1500	1000	2500	2500	1500	1500	1500	1000	1000	2000	1500	1000	1500	1500	2000	2000	1000	2000	1500	1000	1000	1000	1000	2000	500	1500	500	1000	1500	1000	1000	1500	500	1000	2000	500	1500	1000	1000	1500	1500	500	1500	500	500	500	1500	500	0	500	500	500	1000	500	1000	500	1000	0	500	500	500	500	500	500	1000	0	500	500	500	0	500	500	0	0	500	0	0	0	500	0	500	0	500	0	500	1000	1500	1500	1000	500	1000	1500	500	500	1000	1500	500	500	1000	500	1000	500	500	500	1000	1000	1000	500	1000	500	500	1000	1000	0	1500	2000	1000	500	500	1000	500	0	1500	1500	0	500	1000	1000	500	500	1000	1000	1000	1000	500	1000	500	1500	500	500	1500	1500	500	1000	1500	0	1000	1000	1500	500	1500	500	500	1000	1000	1000	1000	1000	1000	1000	500	1000	1500	0	500	500	1000	1500	500	500	0	500	1000	1000	2000	1000	1500	500	1000	1000	500	500	500	500	0	500	0	1000	500	1000	500	500	500	500	500	500	1000	500	1000	500	500	1000	500	1000	1000	1000	0	500	1000	500	500	500	500	500	1000	500	1000	500	500	1000	1500	1000	500	500	0	500	500	500	500	500	500	1000	0	500	0	500	1000	1000	500	1000	500	0	500	500	1000	500	1000	500	0	1000	0	0	0	0	500	0	0	0	500	500	0	0	500	0	0	0	500	500	500	500	500	1000	500	0	0	500	0	500	500	500	500	500	500	500	500	1000	500	0	0	500	500	1000	0	500	0	0	0	1000	0	0	500	0	0	0	500	500	0	0	0	1000	0	500	500	0	500	500	0	0	500	0	0	0	500	0	500	500	0	1000	0	500	0	500	0	500	0	500	0	0	0	500	0	500	0	0	0	500	0	0	0	0	0	0	500	0	500	0	0	0	0	0	500	0	1500	0	0	0	500	500	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	500	1000	1000	1500	500	500	500	1000	1000	1000	500	500	500	500	1000	1000	1000	1000	500	1500	1500	1500	1000	1500	1500	2000	1500	1000	1000	1000	3000	500	1500	2000	1500	1500	1500	1500	2000	1500	2000	2000	2500	500	2500	1500	1500	1000	1500	2500	1500	1500	1500	1000	1500	2500	1500	1000	2500	2500	1500	1000	1000	1000	1000	3000	1500	1000	1500	1500	2000	2000	1000	2500	1500	1000	1000	1000	2000	2000	500	1500	500	1000	1500	1000	1000	500	500	1000	2000	500	1500	1500	0	1500	1500	500	1000	500	1000	500	1500	1000	500	500	500	500	1000	500	1000	500	1000	500	1000	500	500	500	500	0	500	1000	500	500	500	0	500	0	0	0	500	500	0	0	500	0	500	500	500	0	1000	0	1500	1500	1000	500	1000	1500	0	500	1000	1500	500	500	500	500	500	500	500	500	500	500	1000	500	1000	0	500	500	1000	0	1000	1000	1000	500	500	1000	500	0	1500	0	0	1000	500	1000	500	500	1000	1000	500	1000	500	1500	500	1500	500	1000	1500	1000	500	500	1500	0	1000	1000	1500	500	1500	500	500	1000	1500	1000	1000	1000	500	1000	500	1000	1500	500	500	500	1000	1500	500	500	0	500	1000	1000	2000	1000	1000	500	1000	500	500	500	500	0	500	500	500	1000	500	500	500	500	500	500	500	500	500	500	1000	500	0	1000	500	1000	1000	1000	0	500	1000	500	500	500	500	1000	1500	500	500	500	500	1000	500	1000	500	500	0	500	500	500	500	500	500	0	500	1000	0	500	0	1000	500	500	500	0	500	500	500	500	1000	500	0	1000	0	500	0	0	500	0	0	0	500	500	0	0	500	0	0	0	500	500	500	500	500	1000	500	0	0	1000	0	0	1000	500	500	1000	500	500	500	1000	500	0	0	500	0	1000	0	500	500	0	0	500	0	0	500	0	0	0	500	500	0	0	0	500	0	500	500	0	0	500	0	500	0	0	0	500	0	0	0	1000	500	1000	500	500	500	500	500	500	0	500	0	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	0	0	0	500	500	500	0	1000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	500	0	500	500	1000	1500	1000	500	1000	1000	1000	1000	500	1000	500	2000	1500	1000	1000	1000	500	2500	1500	1500	1000	1500	1500	2000	2000	500	1000	1000	2500	1500	1500	2000	2000	1500	1500	1500	1500	1500	2000	1500	2500	500	2500	1500	1000	1500	2000	2500	1500	1500	1000	1000	1500	2500	1500	1500	2500	2500	2000	1500	1000	1000	1000	3000	2500	1000	1500	1500	2000	2000	1000	2500	1000	1000	1000	1000	1500	2000	500	1500	500	1000	1500	1000	1500	500	1000	1000	2000	1000	1500	1500	500	1000	1500	500	1000	500	500	1000	1500	1000	500	500	500	500	1000	500	1000	1000	0	500	500	500	0	500	1000	0	500	1000	500	1000	500	1000	1000	0	0	0	0	500	0	0	500	0	500	500	500	0	500	0	1500	1500	1000	500	500	1500	500	500	500	1000	500	500	500	500	0	500	500	500	500	500	1000	500	1000	0	500	0	1000	0	500	500	1000	0	500	500	500	0	1500	0	0	1000	500	1000	500	500	1000	500	500	500	500	1000	500	1500	1000	500	1000	1000	500	1000	1500	0	1000	1000	500	500	500	500	500	1000	2000	1500	1000	1500	500	1000	500	1000	1000	500	1000	500	1000	1000	500	1000	500	1000	1000	1500	2000	1000	1000	500	1000	500	500	500	1000	1000	500	500	500	500	500	500	500	1000	500	500	500	1000	500	500	1000	500	0	500	500	500	500	1000	0	1000	1000	1000	500	500	500	500	1500	500	0	500	500	1000	500	500	500	500	500	1000	1000	500	500	500	1000	0	1000	1000	0	1000	500	1000	500	500	500	500	500	500	500	500	500	500	0	500	0	500	0	0	0	0	0	0	500	500	0	0	500	0	0	0	500	500	500	500	500	1000	1000	500	0	1000	0	0	1000	500	1000	1000	1000	500	500	1000	500	500	0	500	0	500	0	500	500	0	500	500	0	0	500	0	0	500	500	0	0	0	0	500	0	500	0	0	500	500	0	0	500	0	0	500	0	0	0	1000	0	500	500	500	500	500	500	0	0	500	0	0	0	0	0	500	500	0	500	0	0	500	0	0	0	500	0	0	0	0	0	0	0	1000	500	0	0	0	500	0	500	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	1000	500	1000	1500	1000	500	1000	1000	1000	1000	500	1000	500	2000	2000	1000	1000	1000	1000	2500	2500	1000	1500	2000	2500	2000	2000	500	1000	1000	2500	1500	1500	2500	2000	1500	1500	1500	1500	1500	2000	1500	2500	1000	2500	1500	1000	1000	1500	2500	1500	2000	1000	1000	1500	2500	2000	1500	2500	2000	1500	1000	1500	2000	1000	2000	2500	1000	1000	1500	1000	2000	1000	1500	1000	1000	1000	1000	1000	2000	500	1500	500	1000	1500	1000	1000	1500	1000	500	2000	500	500	1000	0	1000	1500	1000	1500	500	500	1000	1500	500	500	500	500	500	500	500	500	500	0	500	500	500	0	0	500	0	500	0	500	1000	1000	1000	500	0	0	0	500	500	0	500	500	0	1000	500	500	0	500	0	1500	1500	1000	500	1000	2000	500	500	0	1000	0	500	500	500	0	500	500	500	0	500	500	500	1000	0	500	500	1000	0	500	500	1000	0	500	500	500	0	1000	0	0	1000	500	0	500	500	1000	500	500	0	500	1500	500	1000	1000	500	500	1000	500	1000	1000	0	1000	500	500	0	500	500	500	1000	1500	1000	1000	1500	2000	1000	1000	1000	1500	500	1500	500	1000	1000	500	1000	500	1000	1000	1500	1500	1000	1000	500	1000	500	500	500	500	1000	500	1000	500	500	500	500	1000	1000	500	500	500	1000	500	500	1000	500	0	500	500	500	500	1000	0	1000	500	1000	500	500	500	500	1500	500	0	500	500	2000	0	1000	1000	500	0	1000	1000	500	500	500	1000	0	500	1000	500	1000	500	1000	1000	500	500	1000	0	500	500	500	500	500	0	500	500	500	0	0	0	0	0	0	500	500	0	0	500	0	0	0	500	500	500	500	500	1000	1000	0	0	1000	500	0	1000	500	1000	1000	1500	500	500	1000	500	0	0	0	0	500	0	500	500	0	500	500	0	0	500	0	0	500	0	0	0	0	0	500	0	500	0	0	0	500	0	0	500	0	0	500	0	0	0	500	0	500	500	500	500	0	500	500	0	500	0	0	0	0	0	500	500	0	500	0	0	500	0	0	0	0	0	0	0	0	0	0	0	1000	500	0	500	0	500	0	500	500	500	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	0	500	0	0	0	0	500	500	0	1000	1000	1000	2000	1000	1000	1000	1000	1000	1000	500	500	500	500	2000	1000	1000	1000	1000	2500	1500	1000	1500	2000	2500	2000	2000	2000	1000	1000	2000	1500	2000	2000	2000	1500	1500	500	1500	1500	2000	1500	3000	1000	2500	2000	1000	500	1500	2500	1000	1500	1000	1000	1500	2000	2000	1500	2500	1500	1500	1500	1000	2000	1500	2000	2000	1000	1000	1500	1000	1500	1500	1500	1000	1000	1000	1000	1500	2000	1500	1500	1000	1000	2000	1000	1500	1500	500	1000	2000	1000	1500	1000	500	1000	1000	1000	1000	500	500	500	1500	500	500	500	500	1000	500	500	500	500	0	1000	500	500	0	0	500	0	500	1500	500	1000	1000	1000	500	0	0	0	500	500	0	500	1000	0	1000	1000	500	500	1000	500	1000	1500	1000	500	500	1500	0	500	0	1000	0	500	500	500	0	500	500	500	500	0	500	500	500	0	500	500	500	0	0	500	1000	0	500	500	0	0	0	0	0	1000	500	0	500	500	0	500	500	0	500	1500	500	1000	500	500	0	1000	500	1000	1000	0	1000	500	500	500	500	1000	1000	500	1500	1000	1000	1500	2000	1000	1500	1000	1000	500	1500	500	1000	1000	500	500	500	500	1000	1500	1500	1000	500	500	500	500	1500	500	500	500	500	500	500	500	500	1000	1000	1000	500	500	0	1500	1000	500	1000	500	0	0	500	500	500	1000	1000	1000	500	1000	500	500	1000	1500	1500	500	0	1000	500	2000	0	500	1000	1000	500	1000	1000	500	500	500	1000	0	500	1000	500	1000	500	1000	1000	500	500	1000	0	0	500	500	0	500	0	500	500	500	0	0	0	0	0	0	500	500	0	0	500	0	0	0	500	500	500	500	500	500	1000	500	0	1000	0	0	500	500	1000	1000	1500	0	500	1000	500	500	0	500	500	500	0	500	1000	0	500	500	0	0	500	0	0	500	0	0	0	0	0	500	0	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	500	0	500	0	0	0	0	500	500	500	0	0	0	0	0	0	0	500	500	0	0	0	0	500	0	500	500	0	0	500	0	500	0	500	500	500	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	500	0	0	0	0	0	500	0	0	0	500	500	0	1000	1000	1000	2000	1500	1000	1000	1000	500	1000	1000	1500	500	500	2000	1500	2000	1000	1000	2500	1000	1000	1500	2500	1500	2000	1500	2500	1000	1000	1500	2000	2000	2000	2000	1500	1500	500	1500	1500	2000	1500	3000	1000	2500	2000	1000	1000	1500	2500	1000	2000	1000	1000	1500	2000	2000	2000	2500	1500	2000	1500	1500	2000	1000	2000	2000	1000	500	1500	1000	1500	1500	1000	500	500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1000	500	500	1000	500	1000	500	1000	1000	1000	1000	1000	1000	500	1500	1000	1000	500	500	1000	500	500	500	500	500	1500	500	500	0	0	500	0	500	1500	500	1000	500	1000	500	500	0	0	500	500	500	500	1000	500	1000	1000	500	500	1000	500	1000	1000	500	500	500	1500	500	500	0	500	0	500	500	500	0	500	500	500	500	500	500	500	0	0	500	500	500	0	0	500	500	500	500	500	0	0	0	500	0	500	500	0	500	500	0	500	1000	0	500	1000	500	500	500	500	500	500	500	1000	500	0	1000	500	500	500	500	500	500	500	1500	1000	1000	2000	2000	1000	2500	1000	1000	1000	1500	500	1500	1000	1000	500	1000	500	1000	1000	1500	1000	500	2000	1000	0	1500	500	500	1500	500	1000	500	500	500	500	1500	1000	500	1000	0	1000	500	500	1000	500	0	0	500	500	500	500	1000	1000	500	1000	500	500	1000	1500	1000	500	500	1000	500	2000	1000	500	1000	1000	500	500	1000	500	500	500	1000	0	500	1000	500	1000	500	500	1000	500	500	1000	0	0	500	500	0	0	0	0	500	500	0	0	0	0	0	0	500	500	0	0	0	0	0	0	500	0	500	0	500	500	1000	500	0	500	500	0	500	500	1000	500	1500	0	500	1000	500	1000	500	500	500	0	0	1000	1000	500	500	500	0	0	500	0	0	500	0	0	0	500	0	500	0	500	0	500	0	0	0	0	1000	0	0	500	0	0	0	0	0	0	0	0	0	0	500	500	0	500	0	0	0	0	500	500	500	500	0	0	0	0	0	0	500	0	0	0	0	500	0	0	0	500	0	0	500	0	0	0	500	500	500	500	0	500	0	0	0	500	0	0	500	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	500	0	0	0	0	0	0	0	500	0	0	500	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	500	0	0	0	0	500	500	500	0	0	0	500	0	500	1000	1000	1000	1500	0	1000	1000	500	1000	1500	2000	500	1500	2000	1500	2000	1000	1500	2000	1000	1000	1500	2000	1500	1500	1500	2500	2500	1000	1500	2000	2000	2000	2500	1500	1500	500	1500	2000	2500	1500	1000	1500	2000	2000	1500	1000	1500	2000	1000	1500	1000	1000	2000	2000	2000	2000	2500	1000	2000	1500	1500	2500	1000	1500	2000	2000	1000	2000	1000	1000	1500	1000	1000	500	1500	1500	1000	1500	1500	1500	1500	1500	2000	1500	1500	1500	1000	1000	500	1000	500	1000	500	1000	1000	500	1000	1000	500	500	1500	500	1000	500	500	1000	500	500	500	500	500	2000	500	500	0	0	500	0	500	1000	1000	1000	500	1000	1500	1000	1000	0	500	500	1000	1000	1000	1000	1000	1000	500	500	500	500	500	1000	500	500	500	1000	500	500	0	500	0	500	500	500	0	500	0	0	0	500	500	500	0	0	500	500	0	500	500	0	500	0	500	500	0	500	0	500	500	500	500	0	0	500	0	500	1000	0	500	1000	500	0	500	500	500	500	500	1000	500	0	1000	500	500	500	0	1000	500	500	1500	1000	1000	2500	2500	1000	2500	1000	500	1000	1500	1000	1500	2000	1000	1500	1500	500	1500	1000	1500	1000	1000	2000	500	1000	1500	500	2000	1500	500	1500	500	500	500	1000	1500	1000	1500	1000	0	1000	0	500	1000	500	0	0	500	500	500	1000	1000	1000	500	1000	1000	500	1500	500	1000	500	500	500	500	1000	1000	500	1000	1000	500	500	1000	500	500	500	500	500	500	0	500	500	500	500	1500	1500	500	1000	0	500	500	500	0	0	0	0	500	500	0	0	0	0	500	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	500	500	0	1000	0	0	1000	1000	1000	500	500	500	0	500	1000	500	500	500	500	0	0	500	500	0	500	0	0	0	500	0	0	0	500	0	500	0	0	0	0	1000	0	0	500	500	0	0	0	0	0	0	0	0	0	500	500	500	500	0	0	0	0	0	500	500	0	0	0	0	500	0	0	0	0	0	500	0	500	0	0	500	500	500	0	500	0	500	500	500	500	500	500	0	0	500	0	500	500	0	0	0	0	0	500	0	0	0	0	0	0	0
